class_name,class_description,method,method_description,data_type
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,"setUserProperty(java.lang.String property,               int[] values)",N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,"setUserProperty(java.lang.String property,               long value)",N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,"setUserProperty(java.lang.String property,               long[] values)",N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,"setUserProperty(java.lang.String property,               java.lang.String value)",N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,"setUserProperty(java.lang.String property,               java.lang.String[] values)",N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,"setUserPropertyDict(java.lang.String property,                   java.lang.String values)",N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,"setUserPropertyList(java.lang.String property,                   java.lang.String values)",N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,startSession(),Deprecated.,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,ToJSONObject(java.lang.String jsonString),N/A,static org.json.JSONObject
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,trackSessionEvents(boolean enabled),N/A,static void
com.amplitude.unity.plugins.AmplitudePlugin,Deprecated.,unsetUserProperty(java.lang.String property),N/A,static void
com.amplitude.api.Constants,N/A,N/A,N/A,N/A
com.amplitude.api.Constants,N/A,N/A,N/A,N/A
com.amplitude.api.DeviceInfo,N/A,generateUUID(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getAdvertisingId(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getBrand(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getCarrier(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getCountry(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getGeocoder(),N/A,protected android.location.Geocoder
com.amplitude.api.DeviceInfo,N/A,getLanguage(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getManufacturer(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getModel(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getMostRecentLocation(),N/A,android.location.Location
com.amplitude.api.DeviceInfo,N/A,getOsName(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getOsVersion(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getVersionName(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,isGooglePlayServicesEnabled(),N/A,boolean
com.amplitude.api.DeviceInfo,N/A,isLimitAdTrackingEnabled(),N/A,boolean
com.amplitude.api.DeviceInfo,N/A,isLocationListening(),N/A,boolean
com.amplitude.api.DeviceInfo,N/A,prefetch(),N/A,void
com.amplitude.api.DeviceInfo,N/A,setLocationListening(boolean locationListening),N/A,void
com.amplitude.api.DeviceInfo,N/A,generateUUID(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getAdvertisingId(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getBrand(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getCarrier(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getCountry(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getGeocoder(),N/A,protected android.location.Geocoder
com.amplitude.api.DeviceInfo,N/A,getLanguage(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getManufacturer(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getModel(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getMostRecentLocation(),N/A,android.location.Location
com.amplitude.api.DeviceInfo,N/A,getOsName(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getOsVersion(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,getVersionName(),N/A,java.lang.String
com.amplitude.api.DeviceInfo,N/A,isGooglePlayServicesEnabled(),N/A,boolean
com.amplitude.api.DeviceInfo,N/A,isLimitAdTrackingEnabled(),N/A,boolean
com.amplitude.api.DeviceInfo,N/A,isLocationListening(),N/A,boolean
com.amplitude.api.DeviceInfo,N/A,prefetch(),N/A,void
com.amplitude.api.DeviceInfo,N/A,setLocationListening(boolean locationListening),N/A,void
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","add(java.lang.String property,   double value)",Increment a user property by some numerical value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","add(java.lang.String property,   float value)",Increment a user property by some numerical value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","add(java.lang.String property,   int value)",Increment a user property by some numerical value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","add(java.lang.String property,   org.json.JSONObject values)",Increment a user property by some numerical value.,Identify
com.amplitude.api.Identify,"Identify  Identify objects are a wrapper for user property operations. Each method adds a user  property operation to the Identify object, and returns the same Identify object, allowing  you to chain multiple method calls together, for example:  Identify identify = new Identify().set(""color"", ""green"").add(""karma"", 1);    Note: if the same user property is used  in multiple operations on a single Identify object, only the first operation on that  property will be saved, and the rest will be ignored.    After creating an Identify object and setting the desired operations, send it to Amplitude  servers by calling Amplitude.getInstance().identify(identify); and pass in the object.","add(java.lang.String property,   long value)",Increment a user property by some numerical value.,Identify
